trial,step,original,complete,window,sups,size
3,1666,35,92,90,1,100
3,1665,50,93,90,1,100
3,1716,42,42,90,1,100
3,1662,11,97,90,1,100
3,1730,29,29,90,1,100
3,1738,23,23,90,1,100
3,1664,23,98,90,1,100
3,1685,46,80,90,1,100
3,1732,33,33,90,1,100
3,1692,4,74,90,1,100
3,1613,39,153,90,1,100
3,1748,14,18,90,1,100
3,1724,43,43,90,1,100
3,1670,11,100,90,1,100
3,1722,48,48,90,1,100
3,1759,5,11,90,1,100
3,1742,29,29,90,1,100
3,1763,9,9,90,1,100
3,1715,36,57,90,1,100
3,1686,47,87,90,1,100
3,1689,23,85,90,1,100
3,1653,37,122,90,1,100
3,1737,37,37,90,1,100
3,1741,34,34,90,1,100
3,1740,17,36,90,1,100
3,1747,29,29,90,1,100
3,1762,1,15,90,1,100
3,1675,8,103,90,1,100
3,1756,24,24,90,1,100
3,1775,8,8,90,1,100
3,1761,22,22,90,1,100
3,1735,27,49,90,1,100
3,1655,10,130,90,1,100
3,1770,15,15,90,1,100
3,1744,27,41,90,1,100
3,1771,16,16,90,1,100
3,1733,38,56,90,1,100
3,1727,26,64,90,1,100
3,1697,18,94,90,1,100
3,1784,7,7,90,1,100
3,1745,47,47,90,1,100
3,1739,49,54,90,1,100
3,1788,5,5,90,1,100
3,1758,35,35,90,1,100
3,1764,24,30,90,1,100
3,1790,5,5,90,1,100
3,1772,24,24,90,1,100
3,1750,46,46,90,1,100
3,1757,22,40,90,1,100
3,1749,44,50,90,1,100
3,1751,35,48,90,1,100
3,1755,44,44,90,1,100
3,1781,19,19,90,1,100
3,1794,7,7,90,1,100
3,1673,44,129,90,1,100
3,1800,2,2,90,1,100
3,1695,29,108,90,1,100
3,1774,31,31,90,1,100
3,1773,29,33,90,1,100
3,1777,10,30,90,1,100
3,1786,22,22,90,1,100
3,1785,23,23,90,1,100
3,1807,2,2,90,1,100
3,1782,27,27,90,1,100
3,1691,35,122,90,1,100
3,1731,1,82,90,1,100
3,1708,47,105,90,1,100
3,1753,16,62,90,1,100
3,1805,7,10,90,1,100
3,1766,50,50,90,1,100
3,1767,49,49,90,1,100
3,1798,20,20,90,1,100
3,1780,27,39,90,1,100
3,1793,27,27,90,1,100
3,1765,22,58,90,1,100
3,1823,1,1,90,1,100
3,1799,25,25,90,1,100
3,1803,23,23,90,1,100
3,1801,25,25,90,1,100
3,1778,49,49,90,1,100
3,1808,20,20,90,1,100
3,1806,23,23,90,1,100
3,1734,40,95,90,1,100
3,1779,50,50,90,1,100
3,1768,15,62,90,1,100
3,1816,15,15,90,1,100
3,1783,48,48,90,1,100
3,1810,23,23,90,1,100
3,1728,31,106,90,1,100
3,1752,1,82,90,1,100
3,1760,46,76,90,1,100
3,1835,2,2,90,1,100
3,1811,27,27,90,1,100
3,1789,50,50,90,1,100
3,1776,11,65,90,1,100
3,1795,48,48,90,1,100
3,1836,8,8,90,1,100
3,1792,3,52,90,1,100
3,1831,16,16,90,1,100
3,1828,19,20,90,1,100
3,1821,31,31,90,1,100
3,1819,34,34,90,1,100
3,1817,36,36,90,1,100
3,1824,30,30,90,1,100
3,1851,4,4,90,1,100
3,1746,42,109,90,1,100
3,1847,8,8,90,1,100
3,1844,12,12,90,1,100
3,1769,33,87,90,1,100
3,1809,48,48,90,1,100
3,1787,29,71,90,1,100
3,1723,46,136,90,1,100
3,1813,4,46,90,1,100
3,1754,25,105,90,1,100
3,1825,35,35,90,1,100
3,1857,3,3,90,1,100
3,1829,32,32,90,1,100
3,1814,48,48,90,1,100
3,1853,11,11,90,1,100
3,1820,45,45,90,1,100
3,1815,50,50,90,1,100
3,1832,6,33,90,1,100
3,1822,45,45,90,1,100
3,1818,50,50,90,1,100
3,1834,34,34,90,1,100
3,1802,33,67,90,1,100
3,1827,28,45,90,1,100
3,1838,34,34,90,1,100
3,1826,46,46,90,1,100
3,1864,9,9,90,1,100
