trial,step,original,complete,window,sups,size
10,8926,29,36,10,1,100
10,8943,22,22,10,1,100
10,8939,26,26,10,1,100
10,8934,32,32,10,1,100
10,8954,12,12,10,1,100
10,8952,7,17,10,1,100
10,8966,3,3,10,1,100
10,8905,41,65,10,1,100
10,8950,22,22,10,1,100
10,8940,32,32,10,1,100
10,8937,36,36,10,1,100
10,8935,38,38,10,1,100
10,8953,20,20,10,1,100
10,8959,14,14,10,1,100
10,8912,48,64,10,1,100
10,8908,25,69,10,1,100
10,8910,46,70,10,1,100
10,8881,45,100,10,1,100
10,8977,5,5,10,1,100
10,8936,47,47,10,1,100
10,8964,20,20,10,1,100
10,8975,11,11,10,1,100
10,8960,27,27,10,1,100
10,8942,45,45,10,1,100
10,8970,18,18,10,1,100
10,8941,48,48,10,1,100
10,8945,44,44,10,1,100
10,8944,36,48,10,1,100
10,8980,12,12,10,1,100
10,8993,3,3,10,1,100
10,8987,9,9,10,1,100
10,8968,29,29,10,1,100
10,8965,32,32,10,1,100
10,8951,48,48,10,1,100
10,8985,12,15,10,1,100
10,8929,39,71,10,1,100
10,8962,1,38,10,1,100
10,8958,43,43,10,1,100
10,8963,36,39,10,1,100
10,8971,18,34,10,1,100
10,9001,1,5,10,1,100
10,8972,34,34,10,1,100
10,8998,9,9,10,1,100
10,8969,39,39,10,1,100
10,9004,4,4,10,1,100
10,8991,17,17,10,1,100
10,8981,29,29,10,1,100
10,8928,32,84,10,1,100
10,8973,41,41,10,1,100
10,8947,43,68,10,1,100
10,8932,41,84,10,1,100
10,8946,35,70,10,1,100
10,8995,21,21,10,1,100
10,9005,12,12,10,1,100
10,8967,44,50,10,1,100
10,8996,22,22,10,1,100
10,8990,29,29,10,1,100
10,8984,37,37,10,1,100
10,8949,46,74,10,1,100
10,8974,50,50,10,1,100
10,8957,36,71,10,1,100
10,8988,41,41,10,1,100
10,9020,9,9,10,1,100
10,8989,42,42,10,1,100
10,9012,21,21,10,1,100
10,9006,27,27,10,1,100
10,8994,42,42,10,1,100
10,9015,21,21,10,1,100
10,9010,21,28,10,1,100
10,9034,4,4,10,1,100
10,9000,38,38,10,1,100
10,9008,31,31,10,1,100
10,8961,16,78,10,1,100
10,9002,38,38,10,1,100
10,8976,14,66,10,1,100
10,9003,39,39,10,1,100
10,9029,13,13,10,1,100
10,9024,18,18,10,1,100
10,8983,29,63,10,1,100
10,8979,10,70,10,1,100
10,9016,33,33,10,1,100
10,8978,48,72,10,1,100
10,8999,32,51,10,1,100
10,9007,43,43,10,1,100
10,8992,22,59,10,1,100
10,9017,3,35,10,1,100
10,9028,24,24,10,1,100
10,9019,34,34,10,1,100
10,9011,42,42,10,1,100
10,9030,23,23,10,1,100
10,9013,40,40,10,1,100
10,9023,31,31,10,1,100
10,8956,39,99,10,1,100
10,9035,22,22,10,1,100
10,9057,1,1,10,1,100
10,9049,11,11,10,1,100
10,8955,44,105,10,1,100
10,9014,48,48,10,1,100
10,9046,17,17,10,1,100
10,8997,39,66,10,1,100
10,9033,31,31,10,1,100
10,9054,10,10,10,1,100
10,9022,15,43,10,1,100
10,9041,24,24,10,1,100
10,9038,28,28,10,1,100
10,9031,36,38,10,1,100
10,9047,15,23,10,1,100
10,9032,38,38,10,1,100
10,9026,45,45,10,1,100
10,8982,22,90,10,1,100
10,9048,10,25,10,1,100
10,9043,31,31,10,1,100
10,9073,2,2,10,1,100
10,9037,23,39,10,1,100
10,9076,1,1,10,1,100
10,9042,36,36,10,1,100
10,9056,23,23,10,1,100
10,9051,28,28,10,1,100
10,9053,1,27,10,1,100
10,9018,49,62,10,1,100
10,9052,29,29,10,1,100
10,9075,7,7,10,1,100
10,9060,22,22,10,1,100
10,9062,20,20,10,1,100
10,9009,20,74,10,1,100
10,9066,17,17,10,1,100
10,9039,45,45,10,1,100
10,9082,6,6,10,1,100
10,9058,30,30,10,1,100
10,9050,39,39,10,1,100
10,9063,27,27,10,1,100
10,9065,25,25,10,1,100
10,9036,38,55,10,1,100
10,9071,21,21,10,1,100
10,9055,37,37,10,1,100
10,9093,1,1,10,1,100
10,9081,6,14,10,1,100
10,9083,14,14,10,1,100
10,8986,39,113,10,1,100
10,9021,47,79,10,1,100
10,9097,4,4,10,1,100
10,9087,15,15,10,1,100
10,9102,1,1,10,1,100
10,9067,37,37,10,1,100
10,9064,41,41,10,1,100
10,9044,33,61,10,1,100
10,9061,27,49,10,1,100
10,9070,41,41,10,1,100
10,9091,20,20,10,1,100
10,9045,34,67,10,1,100
10,9068,42,44,10,1,100
10,9113,3,3,10,1,100
10,9103,13,13,10,1,100
10,9080,37,37,10,1,100
10,9072,46,46,10,1,100
10,9069,46,50,10,1,100
10,9112,8,8,10,1,100
10,9116,8,8,10,1,100
10,9085,39,39,10,1,100
10,9025,26,100,10,1,100
10,9086,39,39,10,1,100
10,9098,28,28,10,1,100
10,9101,27,27,10,1,100
10,9125,3,3,10,1,100
10,9074,24,54,10,1,100
10,9107,24,24,10,1,100
10,9084,47,47,10,1,100
10,9077,15,56,10,1,100
10,9111,23,23,10,1,100
10,9094,41,41,10,1,100
10,9079,47,56,10,1,100
10,9092,41,44,10,1,100
10,9089,46,46,10,1,100
10,9123,14,14,10,1,100
10,9118,21,21,10,1,100
10,9121,19,19,10,1,100
10,9114,26,26,10,1,100
10,9090,50,51,10,1,100
10,9115,8,28,10,1,100
10,9109,35,35,10,1,100
10,9117,26,26,10,1,100
10,9104,40,40,10,1,100
10,9128,4,16,10,1,100
10,9059,44,85,10,1,100
10,9100,47,47,10,1,100
10,9124,14,23,10,1,100
10,9131,17,17,10,1,100
10,9110,16,41,10,1,100
10,9137,17,17,10,1,100
10,9106,49,49,10,1,100
10,9122,13,34,10,1,100
10,9078,30,80,10,1,100
10,9155,5,5,10,1,100
10,9135,27,27,10,1,100
10,9119,45,45,10,1,100
10,9127,17,37,10,1,100
10,9126,21,39,10,1,100
10,9134,32,32,10,1,100
10,9136,30,30,10,1,100
10,9130,37,37,10,1,100
10,9129,30,38,10,1,100
10,9133,35,35,10,1,100
10,9027,44,142,10,1,100
10,9154,17,17,10,1,100
10,9150,21,21,10,1,100
10,9120,50,50,10,1,100
10,9158,7,15,10,1,100
10,9173,5,5,10,1,100
10,9153,24,24,10,1,100
10,9163,10,15,10,1,100
10,9147,22,31,10,1,100
10,9140,38,38,10,1,100
10,9177,2,2,10,1,100
10,9105,35,74,10,1,100
10,9160,20,20,10,1,100
10,9132,48,48,10,1,100
10,9159,22,22,10,1,100
10,9142,16,38,10,1,100
10,9157,24,24,10,1,100
10,9181,2,2,10,1,100
10,9141,39,42,10,1,100
10,9168,8,19,10,1,100
10,9171,18,18,10,1,100
10,9088,30,100,10,1,100
10,9146,43,43,10,1,100
10,9156,33,33,10,1,100
10,9139,50,50,10,1,100
10,9148,43,43,10,1,100
10,9169,24,24,10,1,100
10,9166,28,28,10,1,100
10,9176,18,18,10,1,100
10,9144,50,50,10,1,100
10,9172,24,24,10,1,100
10,9161,36,36,10,1,100
10,9182,16,16,10,1,100
10,9195,4,4,10,1,100
10,9096,10,102,10,1,100
10,9164,19,39,10,1,100
10,9149,22,53,10,1,100
10,9179,23,25,10,1,100
10,9040,34,163,10,1,100
10,9170,34,34,10,1,100
10,9180,15,25,10,1,100
10,9162,15,43,10,1,100
10,9194,12,12,10,1,100
10,9198,8,8,10,1,100
10,9151,28,55,10,1,100
10,9145,42,62,10,1,100
10,9184,24,24,10,1,100
10,9204,5,5,10,1,100
10,9165,46,46,10,1,100
10,9186,27,27,10,1,100
10,9185,28,28,10,1,100
10,9199,17,17,10,1,100
10,9214,3,3,10,1,100
10,9202,11,17,10,1,100
10,9174,46,46,10,1,100
10,9175,46,46,10,1,100
10,9187,17,35,10,1,100
10,9211,11,11,10,1,100
10,9108,23,113,10,1,100
10,9188,12,35,10,1,100
10,9196,27,27,10,1,100
10,9197,27,27,10,1,100
10,9210,15,15,10,1,100
10,9219,7,7,10,1,100
10,9095,23,131,10,1,100
