trial,step,original,complete,window,sups,size
1,7253,18,18,10,0,100
1,7255,16,16,10,0,100
1,7260,13,13,10,0,100
1,7270,5,5,10,0,100
1,7275,1,1,10,0,100
1,7258,18,18,10,0,100
1,7267,9,9,10,0,100
1,7247,15,31,10,0,100
1,7266,14,14,10,0,100
1,7273,7,7,10,0,100
1,7279,2,2,10,0,100
1,7264,17,17,10,0,100
1,7278,4,4,10,0,100
1,7277,7,7,10,0,100
1,7272,13,13,10,0,100
1,7276,10,10,10,0,100
1,7268,19,19,10,0,100
1,7287,1,1,10,0,100
1,7283,7,7,10,0,100
1,7282,10,10,10,0,100
1,7274,18,18,10,0,100
1,7291,1,1,10,0,100
1,7263,19,30,10,0,100
1,7285,10,10,10,0,100
1,7281,16,16,10,0,100
1,7269,17,28,10,0,100
1,7295,3,3,10,0,100
1,7280,19,19,10,0,100
1,7290,9,9,10,0,100
1,7286,14,14,10,0,100
1,7293,7,7,10,0,100
1,7292,10,10,10,0,100
1,7297,6,6,10,0,100
1,7284,19,19,10,0,100
1,7288,16,16,10,0,100
1,7298,7,7,10,0,100
1,7296,9,9,10,0,100
1,7289,17,17,10,0,100
