trial,step,original,complete,window,sups,size
1,7163,55,55,115,1,100
1,7176,45,45,115,1,100
1,6854,72,367,115,1,100
1,7073,47,150,115,1,100
1,7157,32,67,115,1,100
1,7209,15,15,115,1,100
1,7136,88,88,115,1,100
1,6578,76,646,115,1,100
1,7125,19,100,115,1,100
1,5683,19,1544,115,1,100
1,4913,99,2313,115,1,100
1,7130,98,98,115,1,100
1,6915,46,315,115,1,100
1,6061,46,1169,115,1,100
1,7143,7,87,115,1,100
1,7217,14,14,115,1,100
1,6872,35,361,115,1,100
1,5605,50,1630,115,1,100
1,7224,11,11,115,1,100
1,7219,16,16,115,1,100
1,7172,63,63,115,1,100
1,7210,26,26,115,1,100
1,4945,9,2290,115,1,100
1,7211,27,27,115,1,100
1,6949,76,290,115,1,100
1,7183,51,60,115,1,100
1,7208,36,36,115,1,100
1,7145,99,99,115,1,100
1,7124,57,121,115,1,100
1,7191,56,56,115,1,100
1,7215,1,32,115,1,100
1,6068,19,1181,115,1,100
1,7169,5,81,115,1,100
1,7247,3,3,115,1,100
1,7153,27,98,115,1,100
1,7201,51,51,115,1,100
1,7148,52,104,115,1,100
1,7074,97,179,115,1,100
1,7120,97,133,115,1,100
1,7225,29,29,115,1,100
1,6990,89,265,115,1,100
1,5695,54,1559,115,1,100
1,7222,36,37,115,1,100
1,6893,27,367,115,1,100
1,7226,34,34,115,1,100
1,7190,72,72,115,1,100
1,7155,49,107,115,1,100
1,6867,84,396,115,1,100
1,7182,59,83,115,1,100
1,7243,23,23,115,1,100
1,7236,30,30,115,1,100
1,7195,34,74,115,1,100
1,7149,84,121,115,1,100
1,7186,77,85,115,1,100
1,7223,33,54,115,1,100
1,7257,20,20,115,1,100
1,7146,77,132,115,1,100
1,7229,11,51,115,1,100
1,7269,13,13,115,1,100
1,7214,68,68,115,1,100
1,7133,92,151,115,1,100
1,4991,48,2292,115,1,100
1,7251,39,39,115,1,100
1,7287,3,3,115,1,100
1,7030,36,261,115,1,100
1,7196,96,96,115,1,100
1,7212,81,81,115,1,100
1,6954,76,343,115,1,100
1,7103,44,194,115,1,100
1,7123,92,176,115,1,100
1,7216,83,83,115,1,100
1,7164,85,136,115,1,100
1,6924,71,377,115,1,100
1,7174,50,126,115,1,100
1,3670,84,3629,115,1,100
1,6611,77,690,115,1,100
1,7009,9,297,115,1,100
1,7181,55,125,115,1,100
1,6895,47,412,115,1,100
1,7151,37,156,115,1,100
1,7218,90,90,115,1,100
1,7167,80,143,115,1,100
1,7199,58,111,115,1,100
1,5771,84,1540,115,1,100
